USS0011G01S,20180101,TMIN,-126,,,T
USS0011G01S,20180101,TOBS,-126,,,T
USS0011G01S,20180101,PRCP,0,,,T
USS0011G01S,20180101,SNWD,432,,,T
USS0011G01S,20180101,TAVG,-59,,,T
USS0011G01S,20180101,WESD,940,,,T
USS0011G06S,20180101,TMAX,-5,,,T
USS0011G06S,20180101,TMIN,-102,,,T
USS0011G06S,20180101,TOBS,-85,,,T
USS0011G06S,20180101,PRCP,0,,,T
USS0011G06S,20180101,SNWD,610,,,T
USS0011G06S,20180101,TAVG,-45,,,T
USS0011G06S,20180101,WESD,1499,,,T
USR0000MMAR,20180101,TMAX,6,H,,U
USR0000MMAR,20180101,TMIN,-67,H,,U
USR0000MMAR,20180101,TAVG,-39,,,U
USR0000TLEW,20180101,TMAX,-67,H,,U
USR0000TLEW,20180101,TMIN,-139,H,,U
USR0000TLEW,20180101,TAVG,-113,,,U
USR0000TSBS,20180101,TMAX,11,H,,U
USR0000TSBS,20180101,TMIN,-44,H,,U
USR0000TSBS,20180101,TAVG,-24,,,U
USS0006J03S,20180101,TMAX,11,,,T
USS0006J03S,20180101,TMIN,-136,,,T
USS0006J03S,20180101,TOBS,-69,,,T
USS0006J03S,20180101,PRCP,0,,,T
USS0006J03S,20180101,SNWD,762,,,T
USS0006J03S,20180101,TAVG,-64,,,T
USS0006J03S,20180101,WESD,1854,,,T
USS0008M07S,20180101,TMAX,46,,,T
USS0008M07S,20180101,TMIN,-100,,,T
USS0008M07S,20180101,TOBS,-97,,,T
USS0008M07S,20180101,PRCP,0,,,T
USS0008M07S,20180101,SNWD,102,,,T
USS0008M07S,20180101,TAVG,-38,,,T
USS0008M07S,20180101,WESD,254,,,T
USR0000CHAS,20180101,TMAX,228,H,,U
USR0000CHAS,20180101,TMIN,39,H,,U
USR0000CHAS,20180101,TAVG,132,,,U
USR0000CFIV,20180101,TMAX,183,H,,U
USR0000CFIV,20180101,TMIN,106,H,,U
USR0000CFIV,20180101,TAVG,140,,,U
US1COAD0119,20180101,PRCP,0,,,N
US1COAD0119,20180101,SNOW,0,,,N
CA002201903,20180101,TMAX,-237,,,C
CA002201903,20180101,TMIN,-288,,,C
CA002201903,20180101,PRCP,0,,,C
CA002201903,20180101,SNWD,250,,,C
CA002201903,20180101,TAVG,-263,,,C
CA002201903,20180101,WDFG,0,,,C
CA002201903,20180101,WSFG,0,,,C
USR0000CCAS,20180101,TMAX,211,H,,U
USR0000CCAS,20180101,TMIN,144,H,,U
USR0000CCAS,20180101,TAVG,171,,,U
USR0000ABRO,20180101,TMAX,44,H,,U
USR0000ABRO,20180101,TMIN,6,H,,U
USR0000ABRO,20180101,TAVG,32,,,U
USR0000AHOW,20180101,TMAX,-187,H,,U
USR0000AHOW,20180101,TMIN,-225,H,,U
USR0000AHOW,20180101,TAVG,-206,,,U
USC00509314,20180101,TMAX,-222,,,7
USC00509314,20180101,TMIN,-256,,,7
USC00509314,20180101,TOBS,-222,,,7
USC00509314,20180101,PRCP,0,,,7
USC00509314,20180101,SNOW,0,,,7
USC00509314,20180101,SNWD,229,,,7
US1CAPM0009,20180101,PRCP,0,,,N
US1CAPM0009,20180101,SNOW,0,,,N
US1CASA0045,20180101,PRCP,0,,,N
CA001168204,20180101,TMAX,-5,,,C
CA001168204,20180101,TMIN,-135,,,C
CA001168204,20180101,PRCP,0,,,C
CA001168204,20180101,SNOW,0,,,C
CA001168204,20180101,SNWD,920,,,C
CA001168204,20180101,TAVG,-70,,,C
US1CALK0006,20180101,PRCP,0,T,,N
US1CALA0031,20180101,PRCP,0,,,N
US1CALA0031,20180101,SNOW,0,,,N
US1CAKN0026,20180101,PRCP,0,,,N
US1CAKN0026,20180101,SNOW,0,,,N
USC00477118,20180101,PRCP,0,,,7
USC00477118,20180101,SNOW,0,,,7
USC00477118,20180101,SNWD,178,,,7
CA001107010,20180101,TMAX,49,,,C
CA001107010,20180101,TMIN,-2,,,C
CA001107010,20180101,TAVG,24,,,C
CA001107010,20180101,WDFG,0,,,C
CA001107010,20180101,WSFG,0,,,C
USC00470645,20180101,TMAX,-161,,,7
USC00470645,20180101,TMIN,-256,,,7
USC00470645,20180101,TOBS,-256,,,7
USC00470645,20180101,PRCP,0,,,7
USC00470645,20180101,SNOW,0,,,7
USC00470645,20180101,SNWD,51,,,7
US1AZPM0308,20180101,PRCP,0,,,N
US1AZPM0308,20180101,SNOW,0,,,N
US1CAAL0004,20180101,PRCP,0,,,N
US1CAAL0004,20180101,SNOW,0,,,N
USC00455704,20180101,TMAX,22,,,7
USC00455704,20180101,TMIN,-22,,,7
USC00455704,20180101,TOBS,-11,,,7
US1CAHM0054,20180101,PRCP,0,,,N
US1AZPM0214,20180101,PRCP,0,,,N
US1AZPM0214,20180101,SNOW,0,,,N
USC00426568,20180101,TMAX,83,,,7
USC00426568,20180101,TMIN,-117,,,7
USC00426568,20180101,PRCP,0,,,7
USC00426568,20180101,SNOW,0,,,7
USC00426568,20180101,SNWD,0,,,7
US1AZCN0042,20180101,PRCP,0,,,N
US1AZCN0042,20180101,SNOW,0,,,N
US1AZMH0025,20180101,PRCP,0,,,N
US1AZMH0025,20180101,SNOW,0,,,N
US1AZMR0082,20180101,PRCP,0,,,N
US1AZMR0082,20180101,SNOW,0,,,N
USC00426053,20180101,TMAX,117,,,7
USC00426053,20180101,TMIN,-17,,,7
USC00426053,20180101,TOBS,0,,,7
USC00426053,20180101,PRCP,0,,,7
USC00426053,20180101,SNOW,0,,,7
USC00426053,20180101,SNWD,0,,,7
USC00419361,20180101,TMAX,100,,,7
USC00419361,20180101,TMIN,-17,,,7
USC00419361,20180101,TOBS,-11,,,7
USC00419361,20180101,PRCP,13,,,7
USC00419361,20180101,SNOW,0,,,7
USC00419361,20180101,SNWD,0,,,7
USC00419361,20180101,SN52,156,,,7
USC00419361,20180101,SX52,178,,,7
USC00421168,20180101,TMAX,56,,,7
USC00421168,20180101,TMIN,-56,,,7
USC00421168,20180101,TOBS,-33,,,7
USC00421168,20180101,PRCP,0,,,7
USC00421168,20180101,SNOW,0,,,7
USC00421168,20180101,SNWD,0,T,,7
BXM00096315,20180101,TMAX,310,,,S
BXM00096315,20180101,TMIN,214,,,S
BXM00096315,20180101,PRCP,30,,,S
BXM00096315,20180101,TAVG,281,H,,S
USC00405035,20180101,TMAX,-56,,,7
USC00405035,20180101,TMIN,-133,,,7
USC00405035,20180101,TOBS,-111,,,7
USC00405035,20180101,PRCP,0,,,7
USC00405035,20180101,SNOW,0,,,7
USC00405035,20180101,SNWD,0,,,7
USC00412238,20180101,TMAX,-67,,,7
USC00412238,20180101,TMIN,-133,,,7
USC00412238,20180101,TOBS,-128,,,7
USC00412238,20180101,PRCP,0,,,7
USC00412238,20180101,SNOW,0,,,7
USC00412238,20180101,SNWD,0,,,7
USC00412238,20180101,WT01,1,,,7
USC00366880,20180101,SNOW,0,,,7
USC00366880,20180101,SNWD,25,,,7
USC00363028,20180101,TMAX,-78,,,7
USC00363028,20180101,TMIN,-183,,,7
USC00363028,20180101,TOBS,-150,,,7
USC00363028,20180101,PRCP,3,,,7
USC00363028,20180101,SNOW,0,T,,7
USC00363028,20180101,SNWD,51,,,7
USC00358466,20180101,TMAX,61,,,7
USC00358466,20180101,TMIN,-11,,,7
USC00358466,20180101,TOBS,39,,,7
USC00358466,20180101,PRCP,15,,,7
USC00358466,20180101,SNOW,0,,,7
USC00358466,20180101,SNWD,0,,,7
USC00355392,20180101,TMAX,22,,,7
USC00355392,20180101,TMIN,-28,,,7
USC00355392,20180101,TOBS,-28,,,7
USC00355392,20180101,PRCP,0,,,7
USC00348900,20180101,TMAX,-50,,,7
USC00348900,20180101,TMIN,-133,,,7
USC00348900,20180101,PRCP,0,,,7
USC00348900,20180101,SN32,-6,,,7
USC00348900,20180101,SX32,6,,,7
USC00349404,20180101,TMAX,-72,,,7
USC00349404,20180101,TMIN,-194,,,7
USC00349404,20180101,TOBS,-183,,,7
USC00349404,20180101,PRCP,0,,,7
USC00350265,20180101,TMAX,28,,,7
USC00350265,20180101,TMIN,-50,,,7
USC00350265,20180101,TOBS,-39,,,7
USC00350265,20180101,PRCP,0,,,7
USC00340027,20180101,TMAX,-61,,,7
USC00340027,20180101,TMIN,-139,,,7
USC00340027,20180101,PRCP,0,,,7
USC00340027,20180101,SN32,0,,,7
USC00340027,20180101,SX32,17,,,7
USC00336949,20180101,TMAX,-72,,,7
USC00336949,20180101,TMIN,-200,,,7
USC00336949,20180101,TOBS,-200,,,7
USC00336949,20180101,PRCP,8,,,7
USC00336949,20180101,SNOW,0,T,,7
USC00336949,20180101,SNWD,76,,,7
ASN00060095,20180101,PRCP,0,,,a
USC00331042,20180101,TMAX,-78,,,7
USC00331042,20180101,TMIN,-183,,,7
USC00331042,20180101,TOBS,-167,,,7
USC00331042,20180101,PRCP,0,,,7
USC00322605,20180101,PRCP,0,,,7
USC00322605,20180101,SNOW,0,,,7
USC00322605,20180101,SNWD,0,,,7
USC00322605,20180101,WESD,0,,,7
USC00314496,20180101,TMAX,-67,,,7
USC00314496,20180101,TMIN,-189,,,7
USC00314496,20180101,TOBS,-172,,,7
USC00314496,20180101,PRCP,0,T,,7
USC00314496,20180101,SNOW,0,T,,7
USC00314496,20180101,SNWD,0,T,,7
TS000060765,20180101,TAVG,131,H,,S
USC00317344,20180101,TMAX,-28,,,7
USC00317344,20180101,TMIN,-139,,,7
USC00317344,20180101,TOBS,-139,,,7
USC00317344,20180101,PRCP,0,,,7
USC00317344,20180101,SNOW,0,,,7
USC00317344,20180101,SNWD,0,,,7
USC00317344,20180101,SN32,0,,,7
USC00317344,20180101,SX32,11,,,7
TH000048565,20180101,TMAX,307,,,S
TH000048565,20180101,TMIN,205,,,S
TH000048565,20180101,PRCP,84,,,S
TH000048565,20180101,TAVG,267,H,,S
SWE00140492,20180101,TMAX,-5,,,E
SWE00140492,20180101,TMIN,-80,,,E
SWE00140492,20180101,PRCP,32,,,E
SWE00140492,20180101,SNWD,370,,,E
USC00310090,20180101,TMAX,-17,,,7
USC00310090,20180101,TMIN,-122,,,7
USC00310090,20180101,PRCP,0,,,7
USC00300317,20180101,TOBS,-200,,,7
USC00300317,20180101,PRCP,0,T,,7
USC00300317,20180101,SNOW,0,T,,7
USC00300317,20180101,SNWD,279,,,7
SWE00140254,20180101,PRCP,71,,,E
SWE00140128,20180101,PRCP,0,,,E
USC00294112,20180101,TMIN,-106,,,7
USC00294112,20180101,PRCP,0,,,7
USC00294112,20180101,SNOW,0,,,7
USC00294112,20180101,SNWD,0,,,7
USC00294112,20180101,TMAX,-11,,,7
ASN00028027,20180101,PRCP,0,,,a
ASN00056240,20180101,PRCP,52,,,a
USC00252690,20180101,PRCP,0,T,,7
USC00252690,20180101,SNOW,0,T,,7
USC00252690,20180101,SNWD,25,,,7
USC00258806,20180101,TMAX,-206,,,7
USC00258806,20180101,TMIN,-356,,,7
USC00258806,20180101,TOBS,-350,,,7
USC00258806,20180101,PRCP,0,,,7
USC00258806,20180101,SNWD,76,,,7
SWE00137628,20180101,TMAX,66,,,E
SWE00137628,20180101,TMIN,51,,,E
SWE00137628,20180101,PRCP,5,,,E
SWE00137802,20180101,TMAX,60,,,E
SWE00137802,20180101,TMIN,19,,,E
SWE00137802,20180101,PRCP,45,,,E
SWE00137802,20180101,SNWD,0,,,E
USC00219072,20180101,TMAX,-206,,,7
USC00219072,20180101,TMIN,-250,,,7
USC00219072,20180101,TOBS,-250,,,7
USC00219072,20180101,PRCP,0,,,7
USC00219072,20180101,SNOW,0,,,7
USC00219072,20180101,SNWD,51,,,7
USC00248957,20180101,TMAX,-189,,,7
USC00248957,20180101,TMIN,-378,,,7
USC00248957,20180101,TOBS,-244,,,7
USC00248957,20180101,PRCP,0,,,7
USC00248957,20180101,SNOW,0,,,7
USC00248957,20180101,SNWD,102,,,7
SP000008410,20180101,TMAX,166,,,E
SP000008410,20180101,TMIN,18,,,E
SP000008410,20180101,PRCP,0,,,E
SP000008410,20180101,TAVG,81,H,,S
ASN00026012,20180101,PRCP,0,,,a
ASN00055322,20180101,PRCP,2,,,a
ASN00004036,20180101,PRCP,0,,,a
RSM00034321,20180101,TMAX,21,,,S
RSM00034321,20180101,TMIN,12,,,S
RSM00034321,20180101,PRCP,15,B,,S
RSM00034321,20180101,TAVG,16,H,,S
RSM00034535,20180101,TMAX,70,,,S
RSM00034535,20180101,TMIN,12,,,S
RSM00034535,20180101,PRCP,20,B,,S
RSM00034535,20180101,TAVG,44,H,,S
USC00166466,20180101,PRCP,0,,,7
ASN00024580,20180101,TMAX,250,,,a
ASN00024580,20180101,TMIN,169,,,a
ASN00024580,20180101,PRCP,0,,,a
ASN00024580,20180101,TAVG,187,H,,S
RSM00029866,20180101,SNWD,130,,,S
RSM00029866,20180101,TAVG,-227,H,,S
RSM00028367,20180101,TMAX,-90,,,S
RSM00028367,20180101,PRCP,0,B,,S
RSM00028367,20180101,SNWD,259,,,S
RSM00028367,20180101,TAVG,-117,H,,S
USC00146168,20180101,PRCP,0,,,7
USC00146168,20180101,SNOW,0,,,7
USC00146168,20180101,SNWD,0,T,,7
RSM00023909,20180101,TMAX,-42,,,S
RSM00023909,20180101,TMIN,-72,,,S
RSM00023909,20180101,PRCP,0,B,,S
RSM00023909,20180101,SNWD,310,,,S
RSM00023909,20180101,TAVG,-52,H,,S
USC00112745,20180101,TMAX,-150,,,7
USC00112745,20180101,TMIN,-283,,,7
USC00112745,20180101,TOBS,-283,,,7
USC00112745,20180101,PRCP,0,,,7
USC00112745,20180101,SNOW,0,,,7
USC00112745,20180101,SNWD,76,,,7
USC00091266,20180101,TMAX,83,,,7
USC00091266,20180101,TMIN,-11,,,7
USC00091266,20180101,TOBS,-11,,,7
USC00091266,20180101,PRCP,0,,,7
USC00093060,20180101,TMAX,44,,,7
USC00093060,20180101,TMIN,-44,,,7
USC00093060,20180101,TOBS,-28,,,7
USC00093060,20180101,PRCP,0,,,7
USC00093060,20180101,SNOW,0,,,7
USC00093060,20180101,SNWD,0,,,7
USC00080414,20180101,PRCP,0,,,7
PLM00012205,20180101,TMAX,117,,,S
PLM00012205,20180101,PRCP,18,,,S
PLM00012205,20180101,TAVG,76,H,,S
USC00053500,20180101,TMAX,11,,,7
USC00053500,20180101,TMIN,-172,,,7
USC00053500,20180101,TOBS,6,,,7
USC00053500,20180101,PRCP,0,,,7
USC00053500,20180101,EVAP,0,,,7
USC00053500,20180101,WDMV,64,,,7
NLE00109378,20180101,PRCP,82,,,E
NLE00109378,20180101,SNWD,0,,,E
NOE00109640,20180101,TMAX,76,,,E
NOE00109640,20180101,TMIN,50,,,E
NOE00109640,20180101,PRCP,24,,,E
NOE00109640,20180101,SNWD,0,,,E
NOE00132906,20180101,PRCP,3,,,E
NLE00109328,20180101,PRCP,11,,,E
NLE00109328,20180101,SNWD,0,,,E
NLE00101933,20180101,PRCP,6,,,E
NLE00101933,20180101,SNWD,0,,,E
NLE00109144,20180101,PRCP,21,,,E
NLE00109144,20180101,SNWD,0,,,E
USC00031829,20180101,PRCP,0,,,7
USC00031829,20180101,SNOW,0,,,7
USC00031829,20180101,SNWD,0,,,7
USC00036768,20180101,TMAX,-6,,,7
USC00036768,20180101,TMIN,-100,,,7
USC00036768,20180101,TOBS,-100,,,7
USC00036768,20180101,PRCP,0,,,7
USC00036768,20180101,SNOW,0,,,7
USC00036768,20180101,SNWD,0,,,7
ML000061297,20180101,TMAX,318,,,S
ML000061297,20180101,TMIN,174,,,S
ML000061297,20180101,TAVG,244,H,,S
USC00026653,20180101,TMAX,178,,,7
USC00026653,20180101,TMIN,-44,,,7
USC00026653,20180101,PRCP,0,,,7
USC00026653,20180101,SNOW,0,,,7
USC00026653,20180101,SNWD,0,,,7
LG000026544,20180101,TAVG,33,H,,S
USC00013575,20180101,TMAX,0,,,7
USC00013575,20180101,TMIN,-89,,,7
USC00013575,20180101,TOBS,-83,,,7
USC00013575,20180101,PRCP,0,,,7
USC00013575,20180101,SNOW,0,,,7
USC00013575,20180101,SNWD,0,,,7
KZ000029807,20180101,TMAX,-163,,,S
KZ000029807,20180101,TMIN,-235,,,S
KZ000029807,20180101,SNWD,140,,,S
KZ000029807,20180101,TAVG,-210,H,,S
